key_resp_17.keys,key_resp_17.rt,key_resp_13.keys,key_resp_13.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,Text,Condition,participant,Gender*,Age*,Estimated hours since last sleep*,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt,key_resp_11.keys,key_resp_11.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,Word,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Stimuli,key_resp_9.rt,keyrespp.keys,keyrespp.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Response,Congr,RightAns,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,key_resp_14.keys,key_resp_14.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,key_resp_5.keys,key_resp_5.rt,key_resp_12.keys,key_resp_12.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_6.keys,key_resp_6.rt,key_resp_15.keys,key_resp_15.rt,socialexc.thisRepN,socialexc.thisTrialN,socialexc.thisN,socialexc.thisIndex,socialexc.ran,Question,key_resp_7.keys,key_resp_7.rt,key_resp_16.keys,key_resp_16.rt
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,left,0,2,2,3,1,2 + 20 x 4 = 82?,3.6972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,0,3,3,1,1,10 - 18 + 1 = -9?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,left,0,4,4,4,1,11 + 3 - 7 = 8?,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,7 x 11 - 21 = 56?,,space,14.9332,left,3.759,0,0,0,9,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,35 - 65 - 20 = - 55?,,,,right,2.514,0,1,1,10,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,5 x 5 - 29 = -40?,,,,right,3.4345,0,2,2,7,1,SPEED UP,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,53 + 13 x 7 = -150?,,,,left,2.1637,0,3,3,12,1,YOU’RE NOT TRYING HARD ENOUGH,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,2 - 15 + 39 = 27?,,,,left,2.3044,0,4,4,0,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,50 x 3 + 12 = 147?,,,,left,2.897,0,5,5,1,1,SPEED UP,1,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,woman,35,7-9h,2021-12-18_08h42.56.536,bachelor,2021.2.3,Win32,60.70908208,IwAR2y5zX-biLucKujY29B_pMPr-qJWH8yualuXXoON_tRCg637kR1zjPuUhw,,,,,,,,,,,,,,,,,,,72 + 17 x 3 = 121?,,,,right,2.7814,0,6,6,2,1,RESPONSE RECORDED,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
